Date,SEK.AX,TLS.AX,WOW.AX,WBC.AX,BHP.AX,CBA.AX,CPU.AX,WES.AX
2015-12-24,12.875962257385254,4.408531188964844,19.99782371520996,23.14717483520508,11.635708808898926,59.55780029296875,9.52177906036377,19.86981964111328
2015-12-28,12.875962257385254,4.408531188964844,19.99782371520996,23.14717483520508,11.635708808898926,59.55780029296875,9.52177906036377,19.86981964111328
2015-12-29,13.084481239318848,4.465052127838135,20.475727081298828,23.48862075805664,11.489787101745604,60.40128707885742,9.604290008544922,20.40710830688477
2015-12-30,13.266934394836426,4.529645442962647,20.615800857543945,23.943878173828125,11.477097511291504,61.1661376953125,9.670297622680664,20.499914169311523
2015-12-31,13.362503051757812,4.529645442962647,20.187335968017575,23.87274742126465,11.331175804138184,61.13753128051758,9.587785720825195,20.32407569885254
2016-01-04,13.049727439880373,4.505422592163086,19.89894294738769,23.47439193725586,11.293109893798828,60.37268829345703,9.629043579101562,20.299650192260746
2016-01-05,12.902027130126951,4.408531188964844,19.51167869567871,23.25387191772461,11.153531074523926,59.407711029052734,9.530029296875,19.957740783691406
2016-01-06,12.658756256103516,4.360086441040039,19.256244659423828,22.91242790222168,10.880719184875488,58.69288635253906,9.232988357543944,19.943084716796875
2016-01-07,12.24172306060791,4.295493125915527,18.704185485839844,22.250877380371094,10.36047649383545,57.47772216796875,9.175230026245115,19.523029327392575
2016-01-08,12.085332870483398,4.279343605041504,18.844257354736328,22.051700592041016,10.373165130615234,56.77005386352539,8.9524507522583,19.36672782897949
2016-01-11,12.14614963531494,4.287417411804199,18.844257354736328,21.738710403442383,9.865609169006348,56.2125244140625,8.9524507522583,19.41556930541992
2016-01-12,11.911568641662598,4.33586311340332,18.86897850036621,21.92365837097168,9.52301025390625,56.74861526489258,8.81218147277832,19.2739200592041
2016-01-13,12.111398696899414,4.3843092918396,19.15736961364746,22.400257110595703,9.370741844177246,57.89945983886719,9.026711463928224,19.513259887695312
2016-01-14,11.928945541381836,4.33586311340332,18.89369773864746,22.165515899658203,9.440531730651855,56.77005386352539,8.72142219543457,19.244613647460938
2016-01-15,12.15483856201172,4.303566932678223,18.67122459411621,22.11572265625,9.561076164245604,56.38405990600586,8.729671478271484,19.205541610717773
2016-01-18,11.928945541381836,4.343937397003174,19.48695945739746,21.888092041015625,9.281920433044434,56.033809661865234,8.506892204284668,19.59629440307617
2016-01-19,12.076644897460938,4.327789306640625,19.239765167236328,22.17974090576172,9.345364570617676,56.60565948486328,8.754424095153809,19.391149520874023
2016-01-20,12.163527488708496,4.343937397003174,19.429279327392575,21.38303565979004,9.01545238494873,55.47625732421875,8.655412673950195,19.562105178833008
2016-01-21,12.137462615966797,4.456976890563965,19.67647361755371,21.262107849121094,9.009108543395996,54.9044075012207,8.820433616638184,20.099390029907227
2016-01-22,12.250410079956056,4.473125457763672,19.684711456298828,21.29055976867676,9.68161964416504,54.725711822509766,8.886445045471191,20.402223587036133
2016-01-25,12.58924961090088,4.505422592163086,20.01430320739746,21.987680435180664,9.694308280944824,56.469844818115234,8.853437423706055,20.56829643249512
2016-01-27,12.450238227844238,4.465052127838135,19.865985870361328,21.575096130371094,9.52301025390625,55.4691047668457,8.713170051574707,20.455957412719727
2016-01-28,12.511055946350098,4.513495922088623,20.170854568481445,21.68180084228516,9.580108642578123,55.63352584838867,8.770927429199219,20.490142822265625
2016-01-29,12.580561637878418,4.545794486999512,20.00606155395508,21.944995880126957,9.738719940185549,56.23394775390625,8.58115291595459,20.59760284423828
2016-02-01,12.83252239227295,4.578089714050293,20.129657745361328,21.8027286529541,9.675277709960938,55.91228485107422,8.704916954040527,20.822284698486328
2016-02-02,12.62400245666504,4.529645442962647,19.89894294738769,21.553754806518555,9.465909957885742,55.76932144165039,8.9524507522583,20.91508674621582
2016-02-03,12.389422416687012,4.481200218200684,19.437519073486328,20.93488883972168,9.053521156311035,54.1324348449707,8.630658149719238,20.871131896972656
2016-02-04,11.998452186584473,4.545794486999512,19.717670440673828,21.68180084228516,9.802164077758787,55.29755401611328,8.754424095153809,20.95904541015625
